ID,Name,Price,Rating,Number of Ratings,Product Information
256,"jumper Laptop 14 inch 12GB DDR4 RAM 256GB SSD,Intel Quad Core Celeron N4100, Windows 11 Thin and Light Laptops Computer, Full HD 1080P Display,HD Webcam,Dual Speakers,2.4/5Ghz WiFi,Long Battery Life",$399.99,4.3 out of 5 stars,218,Display Size|:|14 inches|Disk Size|:|256 GB|RAM|:|12 GB|Operating System|:|Windows 11 Home
257,"Newest HP 14"" HD Laptop, Windows 11, Intel Celeron Dual-Core Processor Up to 2.60GHz, 4GB RAM, 64GB SSD, Webcam, Dale Pink(Renewed) (Dale Pink)",$205.00,4.2 out of 5 stars,"1,089",Display Size|:|14 inches|Disk Size|:|64 GB|RAM|:|4.0 GB|Operating System|:|Windows 11 S
258,"【Win 11 Pro/Office 2019】16"" Laptop Ultra-narrow bezels 2.5K FHD(2560x1600) IPS Screen, Celeron N5095,12G RAM, 512GB SSD, Color Backlit KB, Fingerprint Reader, WIFI, Type-C, HDMI(12G+512GB SSD, Purple)",$399.99,4.3 out of 5 stars,40,Display Size|:|16 inches|Disk Size|:|512 GB|RAM|:|12 GB|Operating System|:|Windows 11
259,"HP Pavilion 14-inch HD Laptop, Intel Core i5-1135G7 (Beats i7-1065G7), Intel Iris Xe Graphics, Long Battery Life, Webcam, HDMI, WiFi, Bluetooth, Windows11 (16GB RAM | 1TB SSD)",$599.00,4.8 out of 5 stars,15,Display Size|:|14 inches|Disk Size|:|1 TB|RAM|:|16.0 GB|Operating System|:|Windows 11
260,"Lenovo IdeaPad 14"" Laptop, 12th Gen Intel 6-Core Processor(Up to 4.4Ghz), 12GB RAM, 512GB PCIe SSD, WiFi 6, 10hr+ Battery Life, HDMI, 4-in-1 Card Reader, Fingerprint Reader, Windows 11 Home in S Mode",$369.99,4.5 out of 5 stars,23,Display Size|:|14 inches|Disk Size|:|512 GB|RAM|:|-|Operating System|:|Windows 11
261,"ApoloSign 15.6'' Laptop, 12GB RAM 512GB SSD, Windows 11 Laptop Computer, Intel Jasper Lake N5095(up to 2.8GHz), FHD IPS Display, Ultra Slim, Mini-HDMI",$359.99,4.8 out of 5 stars,270,Display Size|:|15.6 inches|Disk Size|:|512 GB|RAM|:|12|Operating System|:|Windows 11 Home
262,"Lenovo Ideapad 1 Laptop, 15.6"" HD Screen, AMD Athlon Silver 3050U, 20GB RAM, 1TB PCIe SSD + 128GB eMMC, Webcam, HDMI, Type-C, Wi-Fi 6, Media Card Reader, Windows 11 Home",$369.00,4.0 out of 5 stars,71,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|20 GB|Operating System|:|Windows 11 Home
263,"SGIN 15.6 Inch Laptop, 24GB DDR4 512GB SSD Windows 11 Laptops Computer with Intel Celeron N5095 Processor(Up to 2.9GHz), FHD 1920x1080, Mini HDMI, 2.4/5.0G WiFi, Webcam, USB 3.0, Bluetooth 4.2",$439.99,4.3 out of 5 stars,"1,335",Display Size|:|15.6 inches|Disk Size|:|512 GB|RAM|:|24 GB|Operating System|:|Windows 11
264,"HP 2023 Newest Laptop, 15.6 Inch Display, Intel Pentium Quad-Core Processor, Intel UHD Graphics, 16GB RAM, 512GB SSD, Bluetooth, Wifi6, Windows 11 Home in S Mode, Black",$499.99,4.4 out of 5 stars,"1,179",Display Size|:|15.6 inches|Disk Size|:|512 GB|RAM|:|16|Operating System|:|Windows 11 Home
265,"Dell Inspiron 7630 Laptop - Intel Core i7-13700H, 16-inch 16:10 2.5K Display, 16GB LPDDR5 RAM, 512GB SSD, NVIDIA GeForce RTX 3050 6GB GDDR6, Services Included, Windows 11 Pro - Silver","$1,399.99",4.1 out of 5 stars,157,Display Size|:|16 inches|Disk Size|:|-|RAM|:|32 GB|Operating System|:|Windows 11 Pro
266,"Dell Inspiron 16 5635 Laptop - AMD Ryzen 7-7730U, QHD 16 inch, 16GB LPDDR4x RAM, 1TB SSD, AMD Radeon Graphics, Windows 11 Home, 1 Year Premium Support - Platinum Silver","$1,049.99",4.1 out of 5 stars,156,Display Size|:|16 inches|Disk Size|:|1 TB|RAM|:|16 GB|Operating System|:|Windows 11
267,"ASUS VivoBook 15 F515 Laptop, 15.6"" FHD Display, Intel i3-1115G4 CPU, 8GB DDR4 RAM, 128GB SSD, Windows 11 Home in S Mode, Slate Grey, F515EA-AH34",$365.00,4.4 out of 5 stars,435,Display Size|:|15.6 inches|Disk Size|:|128 GB|RAM|:|8 GB|Operating System|:|Windows 11 Home
268,"ASUS 2023 Newest Vivobook 15.6"" FHD Screen Laptop, Intel Core i5-1135G7 (Beats i7-1065G7), 20GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, KKE Accessories",$589.00,4.3 out of 5 stars,33,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|20 GB|Operating System|:|Windows 11 Home
269,"HP 15 Laptop, 11th Gen Intel Core i5-1135G7 Processor, 8 GB RAM, 256 GB SSD Storage, 15.6” Full HD IPS Display, Windows 10 Home, HP Fast Charge, Lightweight Design (15-dy2021nr, 2020)",$451.00,4.4 out of 5 stars,"2,495",Display Size|:|15.6 inches|Disk Size|:|256 GB|RAM|:|8 GB|Operating System|:|Windows 10 Home
270,"HP Newest Envy x360 2-in-1 Laptop, 15.6"" Full HD Touchscreen, AMD Ryzen 5 5625U 6-Core Processor, 16GB RAM, 512GB SSD, Backlit Keyboard, HDMI, Webcam, Wi-Fi 6, Windows 11 Home, Stylus Pen Included",$669.00,4.5 out of 5 stars,249,Display Size|:|15.6 inches|Disk Size|:|512 GB|RAM|:|16 GB|Operating System|:|Windows 10
271,"Lenovo Ideapad 1 Laptop, 15.6"" HD Screen, AMD Athlon Silver 3050U, 20GB RAM, 1TB PCIe SSD + 128GB eMMC, Webcam, HDMI, Type-C, Wi-Fi 6, Media Card Reader, Windows 11 Home",$369.00,4.0 out of 5 stars,71,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|20 GB|Operating System|:|Windows 11 Home
272,"Lenovo IdeaPad 1i Laptop 14"" HD Display, Intel Pentium Silver N5030 Processor(4-Core, up to 3.1 GHz), 4GB RAM, 256GB Storage(128GB eMMC + 128GB MSD Card), 10Hr Battery, Win 11 S, 1 Year Microsoft 365",$219.00,4.2 out of 5 stars,120,Display Size|:|14 inches|Disk Size|:|256 GB|RAM|:|4.0 GB|Operating System|:|Windows 11 S
273,"Apple MacBook Air 13"" (Mid 2013) - Core i5 1.3GHz, 4GB RAM, 128GB SSD (Renewed)",$245.00,4.3 out of 5 stars,88,Display Size|:|13.3 inches|Disk Size|:|128 GB|RAM|:|4 GB|Operating System|:|Mac OS
274,"HP 2023 Newest Touch-Screen Laptops for College Student & Business, 15.6 inch HD Computer, Intel Core i3-1115G4, 32GB RAM, 1TB SSD, Webcam, Wi-Fi, HDMI, Bluetooth, Windows 11, LIONEYE HDMI Cable",$599.99,4.0 out of 5 stars,1,Display Size|:|15.6 inches|Disk Size|:|1000 GB|RAM|:|32 GB|Operating System|:|Windows 11
275,"Acer 2023 Newest Aspire 5 Slim Laptop, 15.6"" Full HD Display, 20GB RAM, 1TB SSD Storage, AMD Ryzen 4-Core Processor, Backlit Keyboard, Fingerprint Login, HDMI, Ethernet Port, Type-C, Windows 11 S",$519.99,4.4 out of 5 stars,110,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|20 GB|Operating System|:|Windows 11 S
276,"HP 2022 Newest Pavilion 15.6"" HD Laptop, Intel Quad-core Pentium Processor, 16GB RAM, 1TB SSD, 11 Hr Battry Life, Intel UHD Graphics, HD Webcam, Bluetooth, HDMI, USB Type-C, Scarlet Red, Win 11",$449.00,4.3 out of 5 stars,412,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|16 GB|Operating System|:|Windows 11
277,"HP 2022 Newest 17.3"" HD+ Display Laptop, 11th Gen Intel Core i3-1115G4(Up to 4.1GHz, Beat i5-1030G7), 16GB DDR4 RAM, 1TB PCIe SSD, Bluetooth, HDMI, Webcam, Windows 11, Silver, w/ 3in1 Accessories",$495.60,4.3 out of 5 stars,134,Display Size|:|17.3 inches|Disk Size|:|1 TB|RAM|:|16 GB|Operating System|:|Windows 11
278,"acer Newest Chromebook Laptop. 15.6"" Full HD 1080p IPS Touchscreen Display, Intel Celeron N4020 Dual-Core Processor, 4GB DDR4 RAM, 64GB eMMC+ 256GB USB, Webcam, WiFi 5, Chrome OS, Silver, JVQ MP",$279.00,4.5 out of 5 stars,9,Display Size|:|15.6 inches|Disk Size|:|256 GB|RAM|:|4.0 GB|Operating System|:|Chrome OS
279,"HP Laptop X360 14a Chromebook 14"" HD Touchscreen, Entertaining from Any Angle Intel Celeron, 4GB DDR4 64GB eMMC WiFi Webcam Stereo Speakers Bluetooth 4.2 Chrome Blue Metallic Color",$245.00,4.4 out of 5 stars,"1,068",Display Size|:|14 inches|Disk Size|:|64 GB|RAM|:|4 GB|Operating System|:|Chrome OS
280,"Lenovo IdeaPad 3i Laptop, 15.6"" HD Touchscreen Display, Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe SSD, Bluetooth, Webcam, Wi-Fi 6, HDMI, Windows 11 Home, Grey",$498.00,4.4 out of 5 stars,271,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|20 GB|Operating System|:|Windows 11 Home
281,"ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop, 14” FHD Touch Display, AMD Ryzen 5 5500U, 8GB RAM, 512GB SSD, Stylus, Fingerprint Reader, Windows 10 Home, Bespoke Black, TM420UA-DS52T",$631.78,4.6 out of 5 stars,66,Display Size|:|14|Disk Size|:|512 GB|RAM|:|8 GB|Operating System|:|Windows 10 Home
282,"ASUS VivoBook Go 14 Flip Thin and Light 2-in-1 Laptop, 14 inch HD Touch, Intel Celeron N4500 CPU, UHD Graphics, 4GB RAM, 64GB eMMC, NumberPad, Windows 11 Home in S Mode, Quiet Blue, J1400KA-DS02T",$227.55,4.3 out of 5 stars,185,Display Size|:|14|Disk Size|:|64 GB|RAM|:|4 GB|Operating System|:|Windows 11 Home S
283,"Lenovo IdeaPad Flex 5-2023 - Touchscreen 2-in-1 Laptop - Windows 11 Home - 14"" FHD Display - 16GB Memory - 256GB Storage - AMD Ryzen 5 5500U - Abyss Blue",$563.75,4.3 out of 5 stars,241,Display Size|:|14 inches|Disk Size|:|256 GB|RAM|:|0 TB|Operating System|:|Windows 11 Home
284,"HP Pavilion Laptop, 15.6"" HD Display, Intel Pentium Quad-Core Processor, 32GB DDR4 RAM, 1TB SSD, Online Conferencing, Webcam, HDMI, Bluetooth, WiFi, Windows 11",$479.00,4.4 out of 5 stars,369,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|32.0 GB|Operating System|:|Windows 11
285,"Acer Chromebook 317 CB317-1H-C6RK Laptop | Intel Celeron N4500 | 17.3"" Full HD IPS Display | 4GB LPDDR4X | 128GB eMMC | Intel Wireless Wi-Fi 6 AX201 802.11ax | Chrome OS, Silver",$345.58,4.4 out of 5 stars,"1,273",Display Size|:|17.3|Disk Size|:|128 GB|RAM|:|4|Operating System|:|Chrome OS
286,"Lenovo 14"" IdeaPad Laptop with Fingerprint Reader (Latest Model), Full HD Anti-Glare Display, Intel Quad Core i5-1135G7, 20GB RAM, 1TB SSD, Intel Iris Xe Graphics, USB Type-C, NLY MP, Windows 11",$579.99,,List: ,Display Size|:|14 inches|Disk Size|:|1 TB|RAM|:|20 GB|Operating System|:|Windows 11 Home
287,"Dell Inspiron 7630 Laptop - Intel Core i7-13700H, 16-inch 16:10 2.5K Display, 16GB LPDDR5 RAM, 512GB SSD, NVIDIA GeForce RTX 3050 6GB GDDR6, Services Included, Windows 11 Pro - Silver","$1,399.99",4.1 out of 5 stars,157,Display Size|:|16 inches|Disk Size|:|-|RAM|:|32 GB|Operating System|:|Windows 11 Pro
288,"Dell Inspiron 16 5635 Laptop - AMD Ryzen 7-7730U, QHD 16 inch, 16GB LPDDR4x RAM, 1TB SSD, AMD Radeon Graphics, Windows 11 Home, 1 Year Premium Support - Platinum Silver","$1,049.99",4.1 out of 5 stars,156,Display Size|:|16 inches|Disk Size|:|1 TB|RAM|:|16 GB|Operating System|:|Windows 11
289,Dell Latitude 7480 14in FHD Laptop PC - Intel Core i7-6600U 2.6GHz 16GB 512GB SSD Windows 10 Professional (Renewed),$276.98,4.1 out of 5 stars,531,Display Size|:|14 inches|Disk Size|:|512 GB|RAM|:|16 GB|Operating System|:|Windows 10 Pro
290,"SAMSUNG 2022 14” FHD(1920 x 1080) Laptop, Windows 11 OS, Qualcomm Octa Core Snapdragon Processor 2.55GHz, 4GB LPDDR4x, 64GB SSD (Renewed)",$176.00,4.0 out of 5 stars,355,Display Size|:|14 inches|Disk Size|:|64 GB|RAM|:|4.0 GB|Operating System|:|Windows 11
291,"Lenovo Thinkpad 13 Business Laptop, 13.3"" FHD (1920x1080) IPS Laptop, Intel Celeron 7th Generation Processor 3865U 1.8GHz, 8GB DDR4 RAM, 128GB SSD, Webcam, Window 10 pro (Renewed)",$129.90,4.1 out of 5 stars,43,Display Size|:|13.3 inches|Disk Size|:|128 GB|RAM|:|8 GB|Operating System|:|Windows 10 Pro
292,"Microsoft Surface Laptop Go 12.4"" Touchscreen, Intel Core i5-1035G1 Processor, 4 GB RAM, 256GB PCIe SSD, Up to 13Hr Battery Life, WiFi, Webcam, Windows 11 Pro, Platinum Silver",$349.99,4.3 out of 5 stars,224,Display Size|:|12.4 inches|Disk Size|:|256 GB|RAM|:|4.0 GB|Operating System|:|Windows 11 Pro
293,"SAMSUNG 15.6” Galaxy Book3 Laptop Computer, 13th Gen Intel Core i7-1360P Processor/16 GB/512GB, Thin and Light, FHD Screen, Fingerprint Reader, HD Webcam, ARC A350M, 2023 Model, NP750XFH-XB1US, Silver",$971.55,4.2 out of 5 stars,34,Display Size|:|15.6 inches|Disk Size|:|512 GB|RAM|:|16 GB|Operating System|:|Windows 11 Home
294,HP ProBook x360 -310 G2 11.6 inches Touchscreen 2 in 1 Notebook Intel N3700 4GB RAM 128GB SSD Win 10 Pro (Renewed),$109.00,4.1 out of 5 stars,80,Display Size|:|11.6 inches|Disk Size|:|128 GB|RAM|:|4 GB|Operating System|:|Windows 10 Pro
295,"HP 17 Laptop PC, 11 Generation Intel Core, 4 GB RAM, 256 GB SSD, UHD Graphics, 17.3"" HD+ Display, Windows 11 Home, Wi-Fi & Bluetooth Combo, 7 Ports, Long Battery Life, HD Webcam (17-by4025nr, 2022)",$416.00,4.4 out of 5 stars,"1,139",Display Size|:|17.3 inches|Disk Size|:|256 GB|RAM|:|4 GB|Operating System|:|Windows 11 Home
296,"Lenovo ThinkPad Edge E480 Business Laptop, 14"" FHD (1920x1080) Screen Notebook, Intel Core i7-8650 Processor, 16GB RAM, 512GB SSD, Fingerprint, RX 550, Bluetooth, Windows 10 Pro(Renewed)",$284.99,5.0 out of 5 stars,2,Display Size|:|14 inches|Disk Size|:|512 GB|RAM|:|16 GB|Operating System|:|Windows 10
297,"HP 2022 Newest Pavilion 15.6"" HD Laptop, Intel Quad-core Pentium Processor, 16GB RAM, 1TB SSD, 11 Hr Battry Life, Intel UHD Graphics, HD Webcam, Bluetooth, HDMI, USB Type-C, Scarlet Red, Win 11",$449.00,4.3 out of 5 stars,412,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|16 GB|Operating System|:|Windows 11
298,"Lenovo 14"" IdeaPad Laptop with Fingerprint Reader (Latest Model), Full HD Anti-Glare Display, Intel Quad Core i5-1135G7, 20GB RAM, 1TB SSD, Intel Iris Xe Graphics, USB Type-C, NLY MP, Windows 11",$579.99,,List: ,Display Size|:|14 inches|Disk Size|:|1 TB|RAM|:|20 GB|Operating System|:|Windows 11 Home
299,"HP 2023 Newest Notebook Laptop, 17.3"" HD+ Touchscreen, 13th Gen Intel Core i7-1355U Processor, 32GB RAM, 1TB PCIe SSD, Webcam, Fingerprint Reader, Backlit Keyboard, Wi-Fi 6, Windows 11 Home, Silver",$919.00,4.8 out of 5 stars,8,Display Size|:|17.3 inches|Disk Size|:|1 TB|RAM|:|32 GB|Operating System|:|Windows 11 Home
300,"ASUS C423NA Chromebook 14"" HD Laptop (Intel Dual Core Celeron Processor N3350, 4GB DDR4 RAM, 64GB SSD) Webcam, WiFi, Bluetooth, Type-C, Google Chrome OS - Silver (Renewed)",$123.99,4.1 out of 5 stars,"1,298",Display Size|:|14 inches|Disk Size|:|64 GB|RAM|:|4 GB|Operating System|:|Chrome OS
301,"HYUNDAI Hybook 14 Inch Laptop - 4GB RAM, 128GB SSD, Windows 10 Home, Intel Celeron N4020, Expandable Storage, microSD Slot, 14.1"" Inch IPS Display, WiFi & Bluetooth, 5000mAh Battery",$149.99,3.3 out of 5 stars,115,Display Size|:|14.10 inches|Disk Size|:|128 GB|RAM|:|4 GB|Operating System|:|Windows 10
302,"Ace Aspire 5 15.6"" Slim Laptop Computer, AMD Hexa-Core Processor, 16GB RAM 1TB PCIe SSD, 15.6 Inch IPS Full HD, Backlit KB, Fast Charge, 11Hr Battery, Wi-Fi 6, HDMI, Windows 11 +Mousepad",$639.00,4.5 out of 5 stars,104,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|-|Operating System|:|Windows 11 Home
303,Dell Latitude 5490 / Intel 1.7 GHz Core i5-8350U Quad Core CPU / 16GB RAM / 512GB SSD / 14 FHD (1920 x 1080) Display/HDMI/USB-C/Webcam/Windows 10 Pro (Renewed),$220.38,4.3 out of 5 stars,372,Display Size|:|14 inches|Disk Size|:|512 GB|RAM|:|16 GB|Operating System|:|Windows 10 Pro
304,"Lenovo IdeaPad 15.6"" Laptop Newest Anti-Glare Display, 20GB RAM, 1TB SSD, AMD Dual-core Processor, WiFi6 Bluetooth 5.0, 9.5Hr Battery, Windows 11 +GM Accessories (Renewed)",$159.00,2.5 out of 5 stars,3,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|-|Operating System|:|Windows 11 S
305,"Lenovo IdeaPad 3 Laptop, 14"" FHD Display, Intel Core i5-1135G7 Processor, 20GB RAM, 1TB PCIe SSD, Webcam, SD Card Reader, Wi-Fi 6, Windows 11 Home, Grey",$519.99,4.9 out of 5 stars,12,Display Size|:|14 inches|Disk Size|:|1 TB|RAM|:|20 GB|Operating System|:|Windows 11 Home
306,"Acer Chromebook 317 CB317-1H-C6RK Laptop | Intel Celeron N4500 | 17.3"" Full HD IPS Display | 4GB LPDDR4X | 128GB eMMC | Intel Wireless Wi-Fi 6 AX201 802.11ax | Chrome OS, Silver",$345.58,4.4 out of 5 stars,"1,273",Display Size|:|17.3|Disk Size|:|128 GB|RAM|:|4|Operating System|:|Chrome OS
307,"Acer Chromebook 317 CB317-1H-C6RK Laptop | Intel Celeron N4500 | 17.3"" Full HD IPS Display | 4GB LPDDR4X | 128GB eMMC | Intel Wireless Wi-Fi 6 AX201 802.11ax | Chrome OS, Silver",$345.58,4.4 out of 5 stars,"1,273",Display Size|:|17.3|Disk Size|:|128 GB|RAM|:|4|Operating System|:|Chrome OS
308,"Acer 2023 Newest Aspire 5 Slim Laptop, 15.6"" Full HD Display, 20GB RAM, 1TB SSD Storage, AMD Ryzen 4-Core Processor, Backlit Keyboard, Fingerprint Login, HDMI, Ethernet Port, Type-C, Windows 11 S",$519.99,4.4 out of 5 stars,110,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|20 GB|Operating System|:|Windows 11 S
309,"Dell Inspiron 7630 Laptop - Intel Core i7-13700H, 16-inch 16:10 2.5K Display, 16GB LPDDR5 RAM, 512GB SSD, NVIDIA GeForce RTX 3050 6GB GDDR6, Services Included, Windows 11 Pro - Silver","$1,399.99",4.1 out of 5 stars,157,Display Size|:|16 inches|Disk Size|:|-|RAM|:|32 GB|Operating System|:|Windows 11 Pro
310,"Dell Inspiron 16 5635 Laptop - AMD Ryzen 7-7730U, QHD 16 inch, 16GB LPDDR4x RAM, 1TB SSD, AMD Radeon Graphics, Windows 11 Home, 1 Year Premium Support - Platinum Silver","$1,049.99",4.1 out of 5 stars,156,Display Size|:|16 inches|Disk Size|:|1 TB|RAM|:|16 GB|Operating System|:|Windows 11
311,"Laptop Computer, Chicbuy 15.6 Inch Laptop with 12GB DDR4 512GB SSD, Quad-Core Intel Celeron N5095 Processors, Pre-installed Windows 11, 1080P IPS FHD Display, USB 3.0, Bluetooth 4.2, 2.4/5G WiFi(Gray)",$799.99,4.4 out of 5 stars,187,Display Size|:|15.6 inches|Disk Size|:|512 GB|RAM|:|-|Operating System|:|Windows 11 Home
312,"HP 15.6in Laptop (Intel Pentium Quad-Core N5000, 4GB RAM, 128GB SSD, HDMI, WiFi, Bluetooth, HD Webcam, Windows 10 S) (Renewed)",$234.99,4.4 out of 5 stars,"1,425",Display Size|:|15.6 inches|Disk Size|:|128 GB|RAM|:|4 GB|Operating System|:|Windows 10 Home
313,"Acer Spin 14” 2-in-1 Touchscreen Chromebook Laptop – AMD Ryzen 3-3250C - 1080 14"" Touchscreen 8GB DDR4 RAM 128GB eMMC Internal Storage CP514-1H-R22H",$319.00,5.0 out of 5 stars,1,Display Size|:|14 inches|Disk Size|:|128 GB|RAM|:|8 GB|Operating System|:|Chrome OS
314,"ALLDOCUBE 13.5"" Laptop Computers Windows 11, 3K Display Laptop 12GB Ram 256GB SSD, Intel Celeron N5100, Quad Core, 2.4G+5G WiFi, Bluetooth, Type C, HDMI, Full Metal, Gray",$289.00,4.2 out of 5 stars,33,Display Size|:|13.5 inches|Disk Size|:|256 GB|RAM|:|12 GB|Operating System|:|Windows 11
315,"Apple 2022 MacBook Pro Laptop with M2 chip: 13-inch Retina Display, 8GB RAM, 512GB ​​​​​​​SSD ​​​​​​​Storage, Touch Bar, Backlit Keyboard, FaceTime HD Camera. Works with iPhone and iPad; Silver","$1,299.00",4.7 out of 5 stars,"1,076",Display Size|:|13.3 inches|Disk Size|:|512 GB|RAM|:|8 GB|Operating System|:|Mac OS
316,"Dell Latitude 7400 Laptop, 14.0 inches FHD (1920 x 1080) Touchscreen, Intel Core 8th Gen i7-8665U, 16GB RAM, 256GB SSD, Windows 11 (Renewed)",$329.99,4.2 out of 5 stars,26,Display Size|:|14 inches|Disk Size|:|256 GB|RAM|:|16.0 GB|Operating System|:|Windows 11
317,"CHUWI GemiBook XPro 14.1'' Laptop Computer, Windows 11 Laptop 12th Gen Intel Alder Lake N100 (Up to 3.4GHz), 8GB RAM 256GB SSD, 1920X1080 FHD Display Ultra Thin Laptop, HDMI/WiFi 6/BT5.2/Webcam/38WH",$299.00,4.0 out of 5 stars,354,Display Size|:|14.10 inches|Disk Size|:|256 GB|RAM|:|8.0 GB|Operating System|:|Windows 11
318,"LG gram (2022) Laptop 15Z90Q 15.6"" Touchscreen, Intel 12th Gen Core i7, 16GB RAM, 512GB SSD, Windows 11, Gray","$1,249.00",4.3 out of 5 stars,56,Display Size|:|15|Disk Size|:|512 GB|RAM|:|16 GB|Operating System|:|Windows 11 Home
319,"Lenovo 14"" IdeaPad Laptop with Fingerprint Reader (Latest Model), Full HD Anti-Glare Display, Intel Quad Core i5-1135G7, 20GB RAM, 1TB SSD, Intel Iris Xe Graphics, USB Type-C, NLY MP, Windows 11",$579.99,,List: ,Display Size|:|14 inches|Disk Size|:|1 TB|RAM|:|20 GB|Operating System|:|Windows 11 Home
320,"Acer Chromebook 317 CB317-1H-C6RK Laptop | Intel Celeron N4500 | 17.3"" Full HD IPS Display | 4GB LPDDR4X | 128GB eMMC | Intel Wireless Wi-Fi 6 AX201 802.11ax | Chrome OS, Silver",$345.58,4.4 out of 5 stars,"1,273",Display Size|:|17.3|Disk Size|:|128 GB|RAM|:|4|Operating System|:|Chrome OS
321,"HP Pavilion x360 Laptop, 14"" Touchscreen 2in1 Convertible Newest, Intel Core i5-1135G7(Beats i7-1065G7), 16GB RAM, 1TB PCle SSD, Intel Iris Xe Graphics, WiFi, Webcam,Win 11 Silver w/GM Accessories",$669.00,4.1 out of 5 stars,7,Display Size|:|14 inches|Disk Size|:|1 TB|RAM|:|-|Operating System|:|Windows 11
322,"ASUS VivoBook S 15 OLED Laptop, 15.6” 2.8K 120Hz Display, Intel Evo Platform, Intel Core i9-13900H CPU, 16GB RAM, 1TB SSD, Windows 11 Home, Midnight Black, K5504VA-ES96","$1,085.99",3.0 out of 5 stars,2,Display Size|:|15.6 inches|Disk Size|:|1 TB|RAM|:|16|Operating System|:|Windows 11 Home
323,"SGIN 15.6 Inch Laptop, 24GB DDR4 512GB SSD Windows 11 Laptops Computer with Intel Celeron N5095 Processor(Up to 2.9GHz), FHD 1920x1080, Mini HDMI, 2.4/5.0G WiFi, Webcam, USB 3.0, Bluetooth 4.2",$439.99,4.3 out of 5 stars,"1,335",Display Size|:|15.6 inches|Disk Size|:|512 GB|RAM|:|24 GB|Operating System|:|Windows 11
324,"Lenovo Legion 5 15.6"" FHD Gaming Laptop Computer, 8-Core AMD Ryzen 7 5800H(up to 4.4GHz), NVIDIA GeForce RTX 3050Ti, 32GB RAM 2TB PCIe SSD, RGB Backlit",$468.50,2.0 out of 5 stars,14,Display Size|:|15.6 inches|Disk Size|:|2 TB|RAM|:|32 GB|Operating System|:|Windows 10 Home
325,"Acer Aspire Vero 14"" FHD Slim Laptop, EVO 10-Core Intel i7-1255U, Thunderbolt4, Wi-Fi 6E, Backlit KB, Fingerprint, 1080p Wabcam, Bluetooth 5.1, Win11, w/Mousepad (16GB RAM | 1TB SSD)",$587.99,4.3 out of 5 stars,484,Display Size|:|14 inches|Disk Size|:|1 TB|RAM|:|-|Operating System|:|Windows 11 Home
326,Apple MacBook Air MD761LL/A 13.3-Inch Laptop (OLD VERSION) (Renewed),$219.81,3.8 out of 5 stars,85,Display Size|:|13.3 inches|Disk Size|:|256 GB|RAM|:|4 GB|Operating System|:|Mac OS
327,"HP Chromebook 11 G6 Ee 11.6"" Chromebook Intel Celeron 1.10 GHz 4 GB 16 GB Chrome OS (Renewed)",$58.99,4.0 out of 5 stars,217,Display Size|:|11.6 inches|Disk Size|:|16 GB|RAM|:|4 GB|Operating System|:|Chrome OS
328,"Lenovo 2022 Upgraded Ideapad 1i Laptops, 14 inch HD Computer, Intel Celeron N4020, 4GB RAM, 128GB SSD(64GB SSD+64GB Card), 1-Year Office 365, Webcam, Wi-Fi, Bluetooth, Windows 11, LIONEYE HDMI Cable",$209.99,4.2 out of 5 stars,148,Display Size|:|14 inches|Disk Size|:|64 GB|RAM|:|4.0 GB|Operating System|:|Windows 11
329,"HP 2023 Newest Laptop, 15.6 Inch Display, Intel Pentium Quad-Core Processor, Intel UHD Graphics, 16GB RAM, 512GB SSD, Bluetooth, Wifi6, Windows 11 Home in S Mode, Black",$499.99,4.4 out of 5 stars,"1,179",Display Size|:|15.6 inches|Disk Size|:|512 GB|RAM|:|16|Operating System|:|Windows 11 Home
330,"SGIN 15.6 Inch Laptop, 24GB DDR4 512GB SSD Windows 11 Laptops Computer with Intel Celeron N5095 Processor(Up to 2.9GHz), FHD 1920x1080, Mini HDMI, 2.4/5.0G WiFi, Webcam, USB 3.0, Bluetooth 4.2",$439.99,4.3 out of 5 stars,"1,335",Display Size|:|15.6 inches|Disk Size|:|512 GB|RAM|:|24 GB|Operating System|:|Windows 11
